1514764800000,5a4980f57c459f246b63d649,1|lat:391ms
1514772000000,5a49915f7c459f246b63d661,3|lat:401ms
1517803200000,5a77b80f10f40f00018bf791,57|lat:249ms,5a77b85110f40f00018bf792,53|lat:249ms,5a77653710f40f00018bf71f,18|lat:249ms
1517806800000,5a77b85110f40f00018bf792,39|lat:244ms,5a77b80f10f40f00018bf791,30|lat:244ms,5a77653710f40f00018bf71f,13|lat:244ms
1517810400000,5a77b85110f40f00018bf792,36|lat:234ms,5a77b80f10f40f00018bf791,28|lat:234ms,5a77653710f40f00018bf71f,7|lat:234ms
1517814000000,5a77b80f10f40f00018bf791,22|lat:217ms,5a77b85110f40f00018bf792,20|lat:217ms,5a77a16710f40f00018bf778,6|lat:217ms
1517817600000,5a77b85110f40f00018bf792,15|lat:192ms,5a77b80f10f40f00018bf791,7|lat:192ms,5a77a16710f40f00018bf778,6|lat:192ms
1517821200000,5a77b80f10f40f00018bf791,14|lat:170ms,5a77b85110f40f00018bf792,6|lat:170ms,5a77a16710f40f00018bf778,4|lat:170ms
1517824800000,5a77b85110f40f00018bf792,16|lat:148ms,5a77b80f10f40f00018bf791,15|lat:148ms,5a77653710f40f00018bf71f,8|lat:148ms
1517828400000,5a77b85110f40f00018bf792,41|lat:131ms,5a77b80f10f40f00018bf791,29|lat:131ms,5a77a16710f40f00018bf778,10|lat:131ms
1517832000000,5a77b80f10f40f00018bf791,53|lat:125ms,5a77b85110f40f00018bf792,49|lat:125ms,5a78322d10f40f00018bf877,27|lat:125ms
1517835600000,5a77b80f10f40f00018bf791,102|lat:103ms,5a77b85110f40f00018bf792,99|lat:103ms,5a78322d10f40f00018bf877,74|lat:103ms
1517839200000,5a77b80f10f40f00018bf791,163|lat:263ms,5a77b85110f40f00018bf792,122|lat:263ms,5a77a55410f40f00018bf77f,74|lat:263ms
1517842800000,5a77b80f10f40f00018bf791,132|lat:242ms,5a77b85110f40f00018bf792,119|lat:242ms,5a78322d10f40f00018bf877,88|lat:242ms
1517846400000,5a78699a10f40f00018bf902,336|lat:209ms,5a78322d10f40f00018bf877,131|lat:209ms,5a77b80f10f40f00018bf791,117|lat:209ms
1517850000000,5a78699a10f40f00018bf902,256|lat:173ms,5a7835c610f40f00018bf884,95|lat:173ms,5a77b80f10f40f00018bf791,88|lat:173ms
1517853600000,5a78699a10f40f00018bf902,175|lat:146ms,5a7835c610f40f00018bf884,120|lat:146ms,5a78322d10f40f00018bf877,91|lat:146ms
1517857200000,5a78699a10f40f00018bf902,173|lat:126ms,5a7835c610f40f00018bf884,111|lat:126ms,5a78322d10f40f00018bf877,64|lat:126ms
1517860800000,5a786ef610f40f00018bf90c,149|lat:95ms,5a78699a10f40f00018bf902,104|lat:95ms,5a7835c610f40f00018bf884,76|lat:95ms
1517864400000,5a786ef610f40f00018bf90c,330|lat:265ms,5a78bc1310f40f00018bf9e1,75|lat:265ms,5a78699a10f40f00018bf902,65|lat:265ms
1517868000000,5a786ef610f40f00018bf90c,127|lat:247ms,5a78699a10f40f00018bf902,86|lat:247ms,5a78bc1310f40f00018bf9e1,64|lat:247ms
1517871600000,5a78699a10f40f00018bf902,93|lat:236ms,5a79dbf710f40f00018bfa2d,69|lat:236ms,5a786ef610f40f00018bf90c,66|lat:236ms
1517875200000,5a786ef610f40f00018bf90c,75|lat:221ms,5a78699a10f40f00018bf902,58|lat:221ms,5a79dbf710f40f00018bfa2d,52|lat:221ms
1517878800000,5a79dbf710f40f00018bfa2d,50|lat:211ms,5a78698f10f40f00018bf901,41|lat:211ms,5a7835c610f40f00018bf884,25|lat:211ms
1517882400000,5a78698f10f40f00018bf901,42|lat:196ms,5a79dbf710f40f00018bfa2d,30|lat:196ms,5a79dcf810f40f00018bfa73,19|lat:196ms
1517886000000,5a79dbf710f40f00018bfa2d,24|lat:194ms,5a7835c610f40f00018bf884,15|lat:194ms,5a79dcf810f40f00018bfa73,15|lat:194ms
1517889600000,5a79dbf710f40f00018bfa2d,34|lat:194ms,5a786ef610f40f00018bf90c,17|lat:194ms,5a79dcf810f40f00018bfa73,15|lat:194ms
1517893200000,5a786ef610f40f00018bf90c,21|lat:193ms,5a79dbf710f40f00018bfa2d,18|lat:193ms,5a78bc1310f40f00018bf9e1,16|lat:193ms
1517896800000,5a786ef610f40f00018bf90c,16|lat:178ms,5a79dbf710f40f00018bfa2d,15|lat:178ms,5a7489f010f40f00018bf34a,12|lat:178ms
1517900400000,5a786ef610f40f00018bf90c,13|lat:177ms,5a79dbf710f40f00018bfa2d,13|lat:177ms,5a79dcf810f40f00018bfa73,10|lat:177ms
1517904000000,5a79dbf710f40f00018bfa2d,7|lat:170ms,5a786ef610f40f00018bf90c,7|lat:170ms,5a79db5e10f40f00018bf9fa,5|lat:170ms
1517907600000,5a79dbf710f40f00018bfa2d,11|lat:145ms,5a79dcf810f40f00018bfa73,9|lat:145ms,5a78bc1310f40f00018bf9e1,4|lat:145ms
1517911200000,5a79dbf710f40f00018bfa2d,18|lat:129ms,5a786ef610f40f00018bf90c,12|lat:129ms,5a79dcf810f40f00018bfa73,7|lat:129ms
1517914800000,5a79dbf710f40f00018bfa2d,36|lat:122ms,5a786ef610f40f00018bf90c,24|lat:122ms,5a79dcf810f40f00018bfa73,24|lat:122ms
1517918400000,5a79dbf710f40f00018bfa2d,40|lat:276ms,5a79e09c10f40f00018bfbd4,36|lat:276ms,5a79dcf810f40f00018bfa73,31|lat:276ms
1517922000000,5a79dd1f10f40f00018bfa84,120|lat:242ms,5a79dbf710f40f00018bfa2d,53|lat:242ms,5a79dec810f40f00018bfb04,48|lat:242ms
1517925600000,5a79dd1f10f40f00018bfa84,117|lat:184ms,5a79dbf710f40f00018bfa2d,63|lat:184ms,5a79dec810f40f00018bfb04,60|lat:184ms
1517929200000,5a79dd1f10f40f00018bfa84,101|lat:143ms,5a79e09c10f40f00018bfbd4,55|lat:143ms,5a79dbf710f40f00018bfa2d,35|lat:143ms
1517932800000,5a79e20b10f40f00018bfc60,132|lat:108ms,5a79dd1f10f40f00018bfa84,113|lat:108ms,5a79dbf710f40f00018bfa2d,56|lat:108ms
1517936400000,5a79e20b10f40f00018bfc60,97|lat:96ms,5a79dd1f10f40f00018bfa84,73|lat:96ms,5a79e09c10f40f00018bfbd4,34|lat:96ms
1517940000000,5a79dd1f10f40f00018bfa84,59|lat:282ms,5a79e20b10f40f00018bfc60,56|lat:282ms,5a79e09c10f40f00018bfbd4,35|lat:282ms
1517943600000,5a79dd1f10f40f00018bfa84,61|lat:274ms,5a79e20010f40f00018bfc59,53|lat:274ms,5a79e20b10f40f00018bfc60,27|lat:274ms
1517947200000,5a79ea1e10f40f00018bfcf3,54|lat:264ms,5a79f43410f40f00018bfd10,41|lat:264ms,5a79e20010f40f00018bfc59,35|lat:264ms
1517950800000,5a79e06110f40f00018bfbbe,165|lat:238ms,5a7a08fc10f40f00018bfd47,155|lat:238ms,5a79ea1e10f40f00018bfcf3,91|lat:238ms
1517954400000,5a7a08fc10f40f00018bfd47,110|lat:195ms,5a79e06110f40f00018bfbbe,69|lat:195ms,5a79ea1e10f40f00018bfcf3,68|lat:195ms
1517958000000,5a7a08fc10f40f00018bfd47,71|lat:183ms,5a79ea1e10f40f00018bfcf3,51|lat:183ms,5a79e06110f40f00018bfbbe,46|lat:183ms
1517961600000,5a7a08fc10f40f00018bfd47,70|lat:131ms,5a79ea1e10f40f00018bfcf3,48|lat:131ms,5a79e06110f40f00018bfbbe,39|lat:131ms
1517965200000,5a7a425810f40f00018bfdf1,47|lat:104ms,5a7a48f310f40f00018bfe02,37|lat:104ms,5a79dd1f10f40f00018bfa84,33|lat:104ms
1517968800000,5a79ea1e10f40f00018bfcf3,31|lat:277ms,5a79e06110f40f00018bfbbe,29|lat:277ms,5a7a425810f40f00018bfdf1,29|lat:277ms
1517972400000,5a7a425810f40f00018bfdf1,28|lat:251ms,5a79e20010f40f00018bfc59,27|lat:251ms,5a7a48f310f40f00018bfe02,23|lat:251ms
1517976000000,5a7a425810f40f00018bfdf1,37|lat:236ms,5a7a48f310f40f00018bfe02,26|lat:236ms,5a7a08fc10f40f00018bfd47,20|lat:236ms
1517979600000,5a7a48f310f40f00018bfe02,21|lat:232ms,5a7a425810f40f00018bfdf1,12|lat:232ms,5a7a08fc10f40f00018bfd47,11|lat:232ms
1517983200000,5a7a425810f40f00018bfdf1,17|lat:221ms,5a7a08fc10f40f00018bfd47,11|lat:221ms,5a79e33f10f40f00018bfcca,8|lat:221ms
1517986800000,5a7a425810f40f00018bfdf1,11|lat:215ms,5a7a48f310f40f00018bfe02,10|lat:215ms,5a79dfe010f40f00018bfb89,7|lat:215ms
1517990400000,5a7a08fc10f40f00018bfd47,10|lat:214ms,5a79e06110f40f00018bfbbe,8|lat:214ms,5a7a425810f40f00018bfdf1,5|lat:214ms
1517994000000,5a7a425810f40f00018bfdf1,11|lat:210ms,5a7a48f310f40f00018bfe02,8|lat:210ms,5a7a08fc10f40f00018bfd47,8|lat:210ms
1517997600000,5a7a425810f40f00018bfdf1,19|lat:196ms,5a7a48f310f40f00018bfe02,11|lat:196ms,5a7a08fc10f40f00018bfd47,9|lat:196ms
1518001200000,5a7ad8bd10f40f00018bff57,51|lat:174ms,5a7a08fc10f40f00018bfd47,39|lat:174ms,5a7a48f310f40f00018bfe02,23|lat:174ms
1518004800000,5a7ad8bd10f40f00018bff57,100|lat:149ms,5a7a08fc10f40f00018bfd47,47|lat:149ms,5a7a425810f40f00018bfdf1,30|lat:149ms
1518008400000,5a7ad8bd10f40f00018bff57,145|lat:124ms,5a7a5d5810f40f00018bfe27,93|lat:124ms,5a7a48f310f40f00018bfe02,55|lat:124ms
1518012000000,5a7a5d5810f40f00018bfe27,156|lat:111ms,5a7ad8bd10f40f00018bff57,131|lat:111ms,5a7a08fc10f40f00018bfd47,57|lat:111ms
1518015600000,5a7ad8bd10f40f00018bff57,133|lat:274ms,5a7a5d5810f40f00018bfe27,114|lat:274ms,5a7a08fc10f40f00018bfd47,58|lat:274ms
1518019200000,5a7ad8bd10f40f00018bff57,95|lat:262ms,5a7a5d5810f40f00018bfe27,85|lat:262ms,5a7b21d510f40f00018c0043,48|lat:262ms
1518022800000,5a7b21d510f40f00018c0043,117|lat:250ms,5a7ad8bd10f40f00018bff57,77|lat:250ms,5a7a5d5810f40f00018bfe27,41|lat:250ms
1518026400000,5a7b21d510f40f00018c0043,117|lat:216ms,5a7ad8bd10f40f00018bff57,61|lat:216ms,5a7a08fc10f40f00018bfd47,29|lat:216ms
1518030000000,5a7b21d510f40f00018c0043,93|lat:143ms,5a7ad8bd10f40f00018bff57,53|lat:143ms,5a7a5d5810f40f00018bfe27,51|lat:143ms
1518033600000,5a7b21d510f40f00018c0043,71|lat:111ms,5a7a5d5810f40f00018bfe27,40|lat:111ms,5a7a425810f40f00018bfdf1,36|lat:111ms
1518037200000,5a7b21d510f40f00018c0043,54|lat:245ms,5a7b5ab610f40f00018c0115,44|lat:245ms,5a7a5d5810f40f00018bfe27,28|lat:245ms
1518040800000,5a7b21d510f40f00018c0043,43|lat:216ms,5a7ad8bd10f40f00018bff57,39|lat:216ms,5a7ad8c010f40f00018bff59,21|lat:216ms
1518044400000,5a7b21d510f40f00018c0043,32|lat:206ms,5a7ad8bd10f40f00018bff57,28|lat:206ms,5a7ace4610f40f00018bff30,17|lat:206ms
1518048000000,5a7ad8bd10f40f00018bff57,28|lat:196ms,5a7b21d510f40f00018c0043,23|lat:196ms,5a7ace4610f40f00018bff30,17|lat:196ms
1518051600000,5a7ad8bd10f40f00018bff57,23|lat:192ms,5a7b21d510f40f00018c0043,22|lat:192ms,5a7ace4610f40f00018bff30,21|lat:192ms
1518055200000,5a7ba28f10f40f00018c01e5,63|lat:188ms,5a7ba25710f40f00018c01e4,45|lat:188ms,5a7ba5e010f40f00018c01ee,30|lat:188ms
1518058800000,5a7ba28f10f40f00018c01e5,51|lat:184ms,5a7ba25710f40f00018c01e4,37|lat:184ms,5a7ba5e010f40f00018c01ee,31|lat:184ms
1518062400000,5a7ba28f10f40f00018c01e5,42|lat:179ms,5a7ba25710f40f00018c01e4,27|lat:179ms,5a7ba5e010f40f00018c01ee,25|lat:179ms
1518066000000,5a7ba5e010f40f00018c01ee,26|lat:176ms,5a7b21d510f40f00018c0043,19|lat:176ms,5a7ba28f10f40f00018c01e5,14|lat:176ms
1518069600000,5a7ba28f10f40f00018c01e5,18|lat:175ms,5a7b5ab610f40f00018c0115,14|lat:175ms,5a7ba25710f40f00018c01e4,12|lat:175ms
1518073200000,5a7ba25710f40f00018c01e4,15|lat:172ms,5a7ba5e010f40f00018c01ee,12|lat:172ms,5a7b4aa210f40f00018c00d5,10|lat:172ms
1518076800000,5a7b5ab610f40f00018c0115,8|lat:169ms,5a7b21d510f40f00018c0043,7|lat:169ms,5a7ba28f10f40f00018c01e5,7|lat:169ms
1518080400000,5a7ba25710f40f00018c01e4,19|lat:164ms,5a7b4aa210f40f00018c00d5,15|lat:164ms,5a7ba5e010f40f00018c01ee,14|lat:164ms
1518084000000,5a7ba28f10f40f00018c01e5,19|lat:162ms,5a7ba25710f40f00018c01e4,11|lat:162ms,5a7ba5e010f40f00018c01ee,11|lat:162ms
1518087600000,5a7ba28f10f40f00018c01e5,33|lat:154ms,5a7b4aa210f40f00018c00d5,25|lat:154ms,5a7ba25710f40f00018c01e4,21|lat:154ms
1518091200000,5a7c2a4110f40f00018c0342,65|lat:98ms,5a7ba28f10f40f00018c01e5,47|lat:98ms,5a7b4aa210f40f00018c00d5,40|lat:98ms
1518094800000,5a7c2a4110f40f00018c0342,75|lat:235ms,5a7b4aa210f40f00018c00d5,69|lat:235ms,5a7ba5e010f40f00018c01ee,52|lat:235ms
1518098400000,5a7b4aa210f40f00018c00d5,92|lat:216ms,5a7ba28f10f40f00018c01e5,87|lat:216ms,5a7c2a3d10f40f00018c033f,64|lat:216ms
1518102000000,5a7b4aa210f40f00018c00d5,78|lat:189ms,5a7c2a3d10f40f00018c033f,74|lat:189ms,5a7ba28f10f40f00018c01e5,60|lat:189ms
1518105600000,5a7b4aa210f40f00018c00d5,72|lat:169ms,5a7b21d510f40f00018c0043,53|lat:169ms,5a7ba28f10f40f00018c01e5,48|lat:169ms
1518109200000,5a7b4aa210f40f00018c00d5,49|lat:150ms,5a7ba89010f40f00018c01f1,46|lat:150ms,5a7ba28f10f40f00018c01e5,41|lat:150ms
1518112800000,5a7ba28f10f40f00018c01e5,43|lat:117ms,5a7c80c310f40f00018c046e,41|lat:117ms,5a7b74c010f40f00018c0164,39|lat:117ms
1518116400000,5a7b4aa210f40f00018c00d5,43|lat:111ms,5a7b74c010f40f00018c0164,42|lat:111ms,5a7ba28f10f40f00018c01e5,31|lat:111ms
1518120000000,5a7b4aa210f40f00018c00d5,50|lat:104ms,5a7c80c310f40f00018c046e,34|lat:104ms,5a7c2a4010f40f00018c0341,33|lat:104ms
1518123600000,5a7c9f4f10f40f00018c04dc,83|lat:99ms,5a7b4aa210f40f00018c00d5,33|lat:99ms,5a7ba28f10f40f00018c01e5,26|lat:99ms
1518127200000,5a7c9f4f10f40f00018c04dc,97|lat:93ms,5a7ba25710f40f00018c01e4,27|lat:93ms,5a7b4aa210f40f00018c00d5,26|lat:93ms
1518130800000,5a7ccddb068401528a28f86a,77|lat:278ms,5a7c9f4f10f40f00018c04dc,34|lat:278ms,5a7c91c310f40f00018c04ae,23|lat:278ms
1518134400000,5a7ccddb068401528a28f86a,53|lat:273ms,5a7c80c310f40f00018c046e,29|lat:273ms,5a7ce093068401528a28f938,28|lat:273ms
1518138000000,5a7ce093068401528a28f938,55|lat:268ms,5a7c80c310f40f00018c046e,52|lat:268ms,5a7ccddb068401528a28f86a,40|lat:268ms
1518141600000,5a7c80c310f40f00018c046e,70|lat:263ms,5a7ccddb068401528a28f86a,33|lat:263ms,5a7ce093068401528a28f938,32|lat:263ms
1518145200000,5a7c80c310f40f00018c046e,40|lat:253ms,5a7ce093068401528a28f938,35|lat:253ms,5a7ccddb068401528a28f86a,26|lat:253ms
1518148800000,5a7c80c310f40f00018c046e,80|lat:244ms,5a7ce093068401528a28f938,40|lat:244ms,5a7ccddb068401528a28f86a,29|lat:244ms
1518152400000,5a7c80c310f40f00018c046e,77|lat:239ms,5a7ce093068401528a28f938,21|lat:239ms,5a7ccddb068401528a28f86a,21|lat:239ms
1518156000000,5a7c80c310f40f00018c046e,40|lat:239ms,5a7ce093068401528a28f938,20|lat:239ms,5a7ccddb068401528a28f86a,10|lat:239ms
1518159600000,5a7c80c310f40f00018c046e,36|lat:238ms,5a7cb7aa10f40f00018c0531,12|lat:238ms,5a7c986210f40f00018c04b8,6|lat:238ms
1518163200000,5a7ce093068401528a28f938,14|lat:238ms,5a7c80c310f40f00018c046e,13|lat:238ms,5a7c91c310f40f00018c04ae,10|lat:238ms
1518166800000,5a7c80c310f40f00018c046e,14|lat:238ms,5a7ce093068401528a28f938,12|lat:238ms,5a7ccddb068401528a28f86a,10|lat:238ms
1518170400000,5a7ce093068401528a28f938,27|lat:236ms,5a7c80c310f40f00018c046e,27|lat:236ms,5a7ccddb068401528a28f86a,10|lat:236ms
1518174000000,5a7c80c310f40f00018c046e,54|lat:222ms,5a7ce093068401528a28f938,54|lat:222ms,5a7ccddb068401528a28f86a,28|lat:222ms
1518177600000,5a7c80c310f40f00018c046e,74|lat:218ms,5a7ce093068401528a28f938,52|lat:218ms,5a7ccddb068401528a28f86a,35|lat:218ms
1518181200000,5a7c80c310f40f00018c046e,81|lat:212ms,5a7ce093068401528a28f938,78|lat:212ms,5a7ccddb068401528a28f86a,68|lat:212ms
1518184800000,5a7c80c310f40f00018c046e,103|lat:180ms,5a7ce093068401528a28f938,75|lat:180ms,5a7ccddb068401528a28f86a,65|lat:180ms
1518188400000,5a7c80c310f40f00018c046e,77|lat:159ms,5a7ce093068401528a28f938,62|lat:159ms,5a7d08aa068401528a28fa70,59|lat:159ms
1518192000000,5a7d08aa068401528a28fa70,64|lat:144ms,5a7ce093068401528a28f938,53|lat:144ms,5a7ccddb068401528a28f86a,37|lat:144ms
1518195600000,5a7c80c310f40f00018c046e,55|lat:127ms,5a7cb7aa10f40f00018c0531,46|lat:127ms,5a7ce093068401528a28f938,37|lat:127ms
1518199200000,5a7ddd26068401528a29031b,54|lat:115ms,5a7c80c310f40f00018c046e,41|lat:115ms,5a7cd435068401528a28f8b7,32|lat:115ms
1518202800000,5a7ddd26068401528a29031b,90|lat:98ms,5a7cb7aa10f40f00018c0531,39|lat:98ms,5a7d08aa068401528a28fa70,30|lat:98ms
1518206400000,5a7df695068401528a290447,75|lat:285ms,5a7ddd26068401528a29031b,48|lat:285ms,5a7dcacf068401528a29023b,35|lat:285ms
1518210000000,5a7df695068401528a290447,87|lat:279ms,5a7dcacf068401528a29023b,54|lat:279ms,5a7ddd26068401528a29031b,26|lat:279ms
1518213600000,5a7df695068401528a290447,275|lat:270ms,5a7ddd26068401528a29031b,30|lat:270ms,5a7dcacf068401528a29023b,23|lat:270ms
1518217200000,5a7df695068401528a290447,205|lat:265ms,5a7dcacf068401528a29023b,26|lat:265ms,5a7ce093068401528a28f938,15|lat:265ms
1518220800000,5a7df695068401528a290447,119|lat:261ms,5a7dcacf068401528a29023b,23|lat:261ms,5a7e384a068401528a2906a3,22|lat:261ms
1518224400000,5a7e384a068401528a2906a3,84|lat:255ms,5a7df695068401528a290447,74|lat:255ms,5a7dcacf068401528a29023b,21|lat:255ms
1518228000000,5a7df695068401528a290447,66|lat:252ms,5a7e384a068401528a2906a3,54|lat:252ms,5a7dcacf068401528a29023b,22|lat:252ms
1518231600000,5a7df695068401528a290447,59|lat:248ms,5a7e5751068401528a2907ef,57|lat:248ms,5a7e5684068401528a2907ed,52|lat:248ms
1518235200000,5a7e5751068401528a2907ef,60|lat:243ms,5a7e4af4068401528a290799,50|lat:243ms,5a7e5684068401528a2907ed,43|lat:243ms
1518238800000,5a7e4af4068401528a290799,44|lat:241ms,5a7e5751068401528a2907ef,42|lat:241ms,5a7e5684068401528a2907ed,37|lat:241ms
1518242400000,5a7e5751068401528a2907ef,45|lat:239ms,5a7e5684068401528a2907ed,35|lat:239ms,5a7df695068401528a290447,22|lat:239ms
1518246000000,5a7e5751068401528a2907ef,32|lat:238ms,5a7e5684068401528a2907ed,24|lat:238ms,5a7e4af4068401528a290799,14|lat:238ms
1518249600000,5a7e5751068401528a2907ef,33|lat:237ms,5a7e4af4068401528a290799,14|lat:237ms,5a7e5684068401528a2907ed,14|lat:237ms
1518253200000,5a7e5751068401528a2907ef,24|lat:237ms,5a7e5684068401528a2907ed,23|lat:237ms,5a7e384a068401528a2906a3,10|lat:237ms
1518256800000,5a7e5684068401528a2907ed,28|lat:236ms,5a7df695068401528a290447,18|lat:236ms,5a7e5751068401528a2907ef,18|lat:236ms
1518260400000,5a7e5684068401528a2907ed,55|lat:233ms,5a7e4af4068401528a290799,48|lat:233ms,5a7e5751068401528a2907ef,37|lat:233ms
1518264000000,5a7e5684068401528a2907ed,94|lat:225ms,5a7e4af4068401528a290799,76|lat:225ms,5a7e5751068401528a2907ef,66|lat:225ms
1518267600000,5a7e5684068401528a2907ed,158|lat:209ms,5a7e4af4068401528a290799,116|lat:209ms,5a7e5751068401528a2907ef,115|lat:209ms
1518271200000,5a7e5684068401528a2907ed,160|lat:184ms,5a7e5751068401528a2907ef,134|lat:184ms,5a7e4af4068401528a290799,130|lat:184ms
1518274800000,5a7e4af4068401528a290799,115|lat:177ms,5a7e5751068401528a2907ef,75|lat:177ms,5a7df695068401528a290447,45|lat:177ms
1518278400000,5a7e5751068401528a2907ef,73|lat:171ms,5a7e4af4068401528a290799,60|lat:171ms,5a7e384a068401528a2906a3,34|lat:171ms
1518282000000,5a7f14b8068401528a290b98,84|lat:165ms,5a7e5751068401528a2907ef,40|lat:165ms,5a7e4af4068401528a290799,34|lat:165ms
1518285600000,5a7f14b8068401528a290b98,90|lat:158ms,5a7f15f0068401528a290b9f,19|lat:158ms,5a7e384a068401528a2906a3,17|lat:158ms
1518289200000,5a7f14b8068401528a290b98,73|lat:153ms,5a7f15f0068401528a290b9f,12|lat:153ms,5a7e3b4a068401528a2906eb,9|lat:153ms
1518292800000,5a7f14b8068401528a290b98,67|lat:150ms,5a7f4858068401528a290cdd,21|lat:150ms,5a7e384a068401528a2906a3,12|lat:150ms
1518296400000,5a7f14b8068401528a290b98,43|lat:146ms,5a7f4858068401528a290cdd,36|lat:146ms,5a7f15f0068401528a290b9f,15|lat:146ms
1518300000000,5a7f14b8068401528a290b98,49|lat:135ms,5a7f4858068401528a290cdd,32|lat:135ms,5a7f4080068401528a290cb1,21|lat:135ms
1518303600000,5a7f4858068401528a290cdd,56|lat:130ms,5a7f14b8068401528a290b98,25|lat:130ms,5a7f15f0068401528a290b9f,12|lat:130ms
1518307200000,5a7f4858068401528a290cdd,83|lat:122ms,5a7f485a068401528a290ce0,20|lat:122ms,5a7f4080068401528a290cb1,19|lat:122ms
1518310800000,5a7f4858068401528a290cdd,96|lat:268ms,5a7f485a068401528a290ce0,44|lat:268ms,5a7f485a068401528a290ce1,19|lat:268ms
1518314400000,5a7f4858068401528a290cdd,115|lat:258ms,5a7f485a068401528a290ce0,30|lat:258ms,5a7f485a068401528a290ce1,29|lat:258ms
1518318000000,5a7f4858068401528a290cdd,90|lat:249ms,5a7f485a068401528a290ce0,52|lat:249ms,5a7f485a068401528a290ce1,16|lat:249ms
1518321600000,5a7f4858068401528a290cdd,82|lat:241ms,5a7f485a068401528a290ce0,51|lat:241ms,5a7f4856068401528a290cdb,15|lat:241ms
1518325200000,5a7f4858068401528a290cdd,72|lat:234ms,5a7f485a068401528a290ce0,50|lat:234ms,5a7f483f068401528a290cd4,13|lat:234ms
1518328800000,5a7f4858068401528a290cdd,45|lat:233ms,5a7f485a068401528a290ce0,30|lat:233ms,5a7f485a068401528a290ce1,10|lat:233ms
1518332400000,5a7f4858068401528a290cdd,50|lat:232ms,5a7f485a068401528a290ce0,27|lat:232ms,5a7f08ff068401528a290b27,9|lat:232ms
1518336000000,5a7f4858068401528a290cdd,32|lat:231ms,5a7f485a068401528a290ce0,10|lat:231ms,5a7f485a068401528a290ce1,5|lat:231ms
1518339600000,5a7f4858068401528a290cdd,19|lat:231ms,5a7f485a068401528a290ce0,13|lat:231ms,5a7f4856068401528a290cdb,5|lat:231ms
1518343200000,5a7f4858068401528a290cdd,43|lat:232ms,5a7f485a068401528a290ce0,9|lat:232ms,5a7f4080068401528a290cb1,6|lat:232ms
1518346800000,5a7f4858068401528a290cdd,29|lat:230ms,5a7f485a068401528a290ce1,15|lat:230ms,5a7f4855068401528a290cd9,14|lat:230ms
1518350400000,5a7f483f068401528a290cd4,28|lat:228ms,5a7f485a068401528a290ce1,25|lat:228ms,5a7f1b52068401528a290bbd,18|lat:228ms
1518354000000,5a7f483f068401528a290cd4,51|lat:223ms,5a7f485a068401528a290ce1,51|lat:223ms,5a7f4855068401528a290cd9,38|lat:223ms
1518357600000,5a7f485a068401528a290ce1,57|lat:216ms,5a7f1b52068401528a290bbd,54|lat:216ms,5a7f483f068401528a290cd4,47|lat:216ms
1518361200000,5a7f485a068401528a290ce1,58|lat:204ms,5a7f4858068401528a290cdd,53|lat:204ms,5a7f483f068401528a290cd4,48|lat:204ms
1518364800000,5a7f4858068401528a290cdd,68|lat:194ms,5a7f483f068401528a290cd4,63|lat:194ms,5a7f485a068401528a290ce1,60|lat:194ms
1518368400000,5a7f4858068401528a290cdd,38|lat:186ms,5a7f4080068401528a290cb1,24|lat:186ms,5a7f483f068401528a290cd4,22|lat:186ms
1518372000000,5a7f1b52068401528a290bbd,41|lat:181ms,5a7f4080068401528a290cb1,23|lat:181ms,5a7f485a068401528a290ce1,13|lat:181ms
1518375600000,5a7f4080068401528a290cb1,30|lat:176ms,5a7f4855068401528a290cd9,27|lat:176ms,5a7f1b52068401528a290bbd,18|lat:176ms
1518379200000,5a80bb8c10f40f00018c0593,56|lat:173ms,5a80bc0910f40f00018c05c4,29|lat:173ms,5a7f1b52068401528a290bbd,23|lat:173ms
1518382800000,5a80bc0910f40f00018c05c4,103|lat:167ms,5a80bb8c10f40f00018c0593,84|lat:167ms,5a7f485a068401528a290ce1,24|lat:167ms
1518386400000,5a80bc0910f40f00018c05c4,96|lat:161ms,5a80bb8c10f40f00018c0593,85|lat:161ms,5a7f1b52068401528a290bbd,16|lat:161ms
1518390000000,5a80bb8c10f40f00018c0593,80|lat:153ms,5a80bc0910f40f00018c05c4,79|lat:153ms,5a7f1b52068401528a290bbd,15|lat:153ms
1518393600000,5a80bc0910f40f00018c05c4,61|lat:148ms,5a80bb8c10f40f00018c0593,50|lat:148ms,5a7ace4610f40f00018bff30,9|lat:148ms
1518397200000,5a80bc0910f40f00018c05c4,61|lat:144ms,5a80bb8c10f40f00018c0593,52|lat:144ms,5a80e13210f40f00018c0640,14|lat:144ms
1518400800000,5a80bb8c10f40f00018c0593,46|lat:141ms,5a80bc0910f40f00018c05c4,36|lat:141ms,5a80e13210f40f00018c0640,17|lat:141ms
1518404400000,5a80bb8c10f40f00018c0593,47|lat:140ms,5a80bc0910f40f00018c05c4,36|lat:140ms,5a80f81d10f40f00018c065a,22|lat:140ms
1518408000000,5a80bb8c10f40f00018c0593,37|lat:139ms,5a80bc0910f40f00018c05c4,27|lat:139ms,5a80f81d10f40f00018c065a,24|lat:139ms
1518411600000,5a80f81d10f40f00018c065a,25|lat:136ms,5a80bb8c10f40f00018c0593,24|lat:136ms,5a80bc0910f40f00018c05c4,23|lat:136ms
1518415200000,5a80bb8c10f40f00018c0593,19|lat:136ms,5a80bc0910f40f00018c05c4,11|lat:136ms,5a80d7f110f40f00018c062d,9|lat:136ms
